Order_Date,Order_Priority,Ord_id
31-08-2009,MEDIUM,Ord_2068
14-10-2012,HIGH,Ord_2069
02-06-2009,MEDIUM,Ord_2070
29-06-2009,HIGH,Ord_2071
28-06-2010,LOW,Ord_2072
16-01-2009,CRITICAL,Ord_2073
28-10-2010,NOT SPECIFIED,Ord_2074
08-02-2009,NOT SPECIFIED,Ord_2075
09-11-2011,CRITICAL,Ord_2076
16-03-2012,CRITICAL,Ord_2077
30-09-2009,CRITICAL,Ord_2078
11-06-2009,HIGH,Ord_2079
12-01-2012,LOW,Ord_2080
24-03-2010,NOT SPECIFIED,Ord_2081
22-11-2011,MEDIUM,Ord_2082
28-05-2009,MEDIUM,Ord_2083
25-06-2011,LOW,Ord_2084
05-04-2010,LOW,Ord_2085
06-01-2011,MEDIUM,Ord_2086
10-08-2012,LOW,Ord_2087
23-12-2009,NOT SPECIFIED,Ord_2088
09-08-2012,LOW,Ord_2089
16-06-2011,CRITICAL,Ord_2090
17-03-2009,NOT SPECIFIED,Ord_2091
28-04-2011,HIGH,Ord_2092
24-02-2010,LOW,Ord_2093
11-09-2009,CRITICAL,Ord_2094
05-07-2010,NOT SPECIFIED,Ord_2095
12-06-2012,LOW,Ord_2096
27-03-2010,HIGH,Ord_2097
03-03-2010,LOW,Ord_2098
24-09-2012,NOT SPECIFIED,Ord_2099
23-04-2010,NOT SPECIFIED,Ord_2100
17-08-2011,MEDIUM,Ord_2101
18-04-2011,HIGH,Ord_2102
01-01-2009,NOT SPECIFIED,Ord_2103
09-05-2011,HIGH,Ord_2104
04-08-2011,HIGH,Ord_2105
26-06-2012,NOT SPECIFIED,Ord_2106
12-02-2012,MEDIUM,Ord_2107
04-08-2011,NOT SPECIFIED,Ord_2108
10-12-2011,NOT SPECIFIED,Ord_2109
24-02-2011,MEDIUM,Ord_2110
18-07-2010,CRITICAL,Ord_2111
06-12-2011,NOT SPECIFIED,Ord_2112
27-02-2012,LOW,Ord_2113
04-10-2009,LOW,Ord_2114
03-12-2010,NOT SPECIFIED,Ord_2115
27-02-2012,HIGH,Ord_2116
20-12-2009,CRITICAL,Ord_2117
19-09-2010,LOW,Ord_2118
07-05-2010,MEDIUM,Ord_2119
20-06-2009,NOT SPECIFIED,Ord_2120
13-03-2009,MEDIUM,Ord_2121
11-05-2010,MEDIUM,Ord_2122
03-01-2011,MEDIUM,Ord_2123
06-11-2012,MEDIUM,Ord_2124
22-11-2011,HIGH,Ord_2125
18-08-2010,NOT SPECIFIED,Ord_2126
06-02-2011,MEDIUM,Ord_2127
10-10-2009,CRITICAL,Ord_2128
07-02-2012,HIGH,Ord_2129
20-01-2012,HIGH,Ord_2130
03-10-2011,MEDIUM,Ord_2131
14-06-2011,CRITICAL,Ord_2132
22-06-2009,CRITICAL,Ord_2133
22-07-2012,CRITICAL,Ord_2134
06-01-2011,HIGH,Ord_2135
28-08-2010,CRITICAL,Ord_2136
18-05-2010,LOW,Ord_2137
28-10-2011,LOW,Ord_2138
19-11-2011,NOT SPECIFIED,Ord_2139
14-12-2012,MEDIUM,Ord_2140
19-12-2011,MEDIUM,Ord_2141
18-03-2011,CRITICAL,Ord_2142
31-05-2012,HIGH,Ord_2143
15-07-2011,HIGH,Ord_2144
14-06-2010,HIGH,Ord_2145
06-06-2011,LOW,Ord_2146
22-06-2010,NOT SPECIFIED,Ord_2147
01-02-2012,CRITICAL,Ord_2148
16-01-2010,CRITICAL,Ord_2149
14-08-2009,HIGH,Ord_2150
30-03-2012,CRITICAL,Ord_2151
21-05-2011,LOW,Ord_2152
17-04-2010,MEDIUM,Ord_2153
02-03-2011,HIGH,Ord_2154
06-10-2010,NOT SPECIFIED,Ord_2155
21-04-2011,NOT SPECIFIED,Ord_2156
29-10-2012,LOW,Ord_2157
15-07-2010,LOW,Ord_2158
23-01-2012,MEDIUM,Ord_2159
16-06-2010,NOT SPECIFIED,Ord_2160
19-06-2010,CRITICAL,Ord_2161
10-09-2012,HIGH,Ord_2162
12-01-2009,CRITICAL,Ord_2163
18-06-2012,CRITICAL,Ord_2164
26-05-2010,HIGH,Ord_2165
30-10-2009,HIGH,Ord_2166
22-08-2009,NOT SPECIFIED,Ord_2167
01-04-2010,HIGH,Ord_2168
12-05-2010,MEDIUM,Ord_2169
24-03-2010,CRITICAL,Ord_2170
24-01-2012,LOW,Ord_2171
02-12-2011,CRITICAL,Ord_2172
02-03-2011,CRITICAL,Ord_2173
11-09-2011,HIGH,Ord_2174
25-07-2010,LOW,Ord_2175
13-07-2010,LOW,Ord_2176
19-04-2009,HIGH,Ord_2177
23-05-2011,NOT SPECIFIED,Ord_2178
20-12-2011,CRITICAL,Ord_2179
05-02-2012,MEDIUM,Ord_2180
13-01-2009,CRITICAL,Ord_2181
11-12-2010,CRITICAL,Ord_2182
29-10-2009,CRITICAL,Ord_2183
08-04-2012,NOT SPECIFIED,Ord_2184
15-08-2011,HIGH,Ord_2185
11-02-2012,HIGH,Ord_2186
23-03-2011,NOT SPECIFIED,Ord_2187
23-05-2009,HIGH,Ord_2188
09-09-2011,MEDIUM,Ord_2189
08-03-2011,CRITICAL,Ord_2190
16-05-2012,MEDIUM,Ord_2191
29-09-2009,HIGH,Ord_2192
24-10-2010,HIGH,Ord_2193
06-07-2009,MEDIUM,Ord_2194
14-02-2012,NOT SPECIFIED,Ord_2195
14-11-2010,NOT SPECIFIED,Ord_2196
09-12-2010,MEDIUM,Ord_2197
07-10-2012,HIGH,Ord_2198
08-02-2010,CRITICAL,Ord_2199
30-10-2010,HIGH,Ord_2200
25-12-2011,HIGH,Ord_2201
19-03-2010,LOW,Ord_2202
14-12-2011,NOT SPECIFIED,Ord_2203
21-09-2009,LOW,Ord_2204
27-12-2009,LOW,Ord_2205
20-12-2011,CRITICAL,Ord_2206
25-12-2011,MEDIUM,Ord_2207
24-11-2010,LOW,Ord_2208
22-12-2011,HIGH,Ord_2209
14-09-2011,NOT SPECIFIED,Ord_2210
14-06-2009,CRITICAL,Ord_2211
15-06-2009,NOT SPECIFIED,Ord_2212
25-08-2009,HIGH,Ord_2213
30-12-2011,NOT SPECIFIED,Ord_2214
06-04-2010,MEDIUM,Ord_2215
25-11-2010,LOW,Ord_2216
11-08-2010,NOT SPECIFIED,Ord_2217
15-02-2012,LOW,Ord_2218
04-06-2010,LOW,Ord_2219
18-04-2011,CRITICAL,Ord_2220
10-02-2012,MEDIUM,Ord_2221
01-10-2009,LOW,Ord_2222
07-09-2011,HIGH,Ord_2223
19-12-2009,NOT SPECIFIED,Ord_2224
06-04-2009,MEDIUM,Ord_2225
07-08-2012,LOW,Ord_2226
08-12-2009,NOT SPECIFIED,Ord_2227
12-05-2010,MEDIUM,Ord_2228
26-03-2011,CRITICAL,Ord_2229
01-10-2009,HIGH,Ord_2230
19-03-2010,LOW,Ord_2231
27-10-2012,HIGH,Ord_2232
08-03-2012,MEDIUM,Ord_2233
18-01-2012,CRITICAL,Ord_2234
12-06-2011,LOW,Ord_2235
24-08-2011,LOW,Ord_2236
03-04-2012,LOW,Ord_2237
06-11-2011,MEDIUM,Ord_2238
01-09-2009,NOT SPECIFIED,Ord_2239
05-10-2011,NOT SPECIFIED,Ord_2240
25-01-2010,HIGH,Ord_2241
20-05-2010,LOW,Ord_2242
02-07-2012,LOW,Ord_2243
10-10-2010,MEDIUM,Ord_2244
22-09-2011,CRITICAL,Ord_2245
10-12-2011,NOT SPECIFIED,Ord_2246
26-03-2012,LOW,Ord_2247
10-10-2011,LOW,Ord_2248
21-10-2012,MEDIUM,Ord_2249
01-02-2010,NOT SPECIFIED,Ord_2250
15-07-2011,LOW,Ord_2251
13-04-2009,CRITICAL,Ord_2252
02-01-2011,LOW,Ord_2253
10-09-2011,CRITICAL,Ord_2254
29-06-2010,NOT SPECIFIED,Ord_2255
13-05-2010,MEDIUM,Ord_2256
13-01-2010,LOW,Ord_2257
24-04-2012,MEDIUM,Ord_2258
15-01-2012,CRITICAL,Ord_2259
17-05-2012,CRITICAL,Ord_2260
09-05-2010,NOT SPECIFIED,Ord_2261
24-07-2009,LOW,Ord_2262
27-05-2012,MEDIUM,Ord_2263
20-08-2012,HIGH,Ord_2264
09-09-2012,MEDIUM,Ord_2265
25-03-2010,CRITICAL,Ord_2266
12-04-2012,CRITICAL,Ord_2267
25-02-2011,LOW,Ord_2268
05-10-2009,CRITICAL,Ord_2269
20-05-2009,HIGH,Ord_2270
22-01-2011,NOT SPECIFIED,Ord_2271
23-04-2012,MEDIUM,Ord_2272
11-04-2011,CRITICAL,Ord_2273
04-03-2011,CRITICAL,Ord_2274
21-05-2009,HIGH,Ord_2275
04-05-2011,NOT SPECIFIED,Ord_2276
30-10-2012,LOW,Ord_2277
06-02-2009,CRITICAL,Ord_2278
23-07-2010,CRITICAL,Ord_2279
15-08-2009,CRITICAL,Ord_2280
19-09-2011,CRITICAL,Ord_2281
04-10-2010,CRITICAL,Ord_2282
29-01-2011,NOT SPECIFIED,Ord_2283
26-08-2011,LOW,Ord_2284
07-12-2011,CRITICAL,Ord_2285
15-09-2012,HIGH,Ord_2286
03-03-2012,HIGH,Ord_2287
24-01-2009,LOW,Ord_2288
03-08-2010,CRITICAL,Ord_2289
04-08-2012,HIGH,Ord_2290
06-09-2012,HIGH,Ord_2291
19-07-2012,MEDIUM,Ord_2292
10-01-2012,CRITICAL,Ord_2293
23-11-2009,LOW,Ord_2294
28-04-2011,LOW,Ord_2295
27-07-2011,LOW,Ord_2296
21-03-2011,LOW,Ord_2297
14-02-2011,MEDIUM,Ord_2298
06-01-2011,HIGH,Ord_2299
19-02-2012,LOW,Ord_2300
04-11-2009,CRITICAL,Ord_2301
24-11-2011,NOT SPECIFIED,Ord_2302
02-11-2009,CRITICAL,Ord_2303
26-08-2011,MEDIUM,Ord_2304
26-09-2010,CRITICAL,Ord_2305
26-05-2009,CRITICAL,Ord_2306
08-05-2010,MEDIUM,Ord_2307
09-03-2012,LOW,Ord_2308
10-10-2010,LOW,Ord_2309
31-07-2010,NOT SPECIFIED,Ord_2310
14-05-2009,NOT SPECIFIED,Ord_2311
10-01-2012,CRITICAL,Ord_2312
03-07-2010,LOW,Ord_2313
24-07-2010,HIGH,Ord_2314
17-12-2009,HIGH,Ord_2315
24-04-2012,HIGH,Ord_2316
13-05-2010,LOW,Ord_2317
11-07-2009,CRITICAL,Ord_2318
23-01-2011,HIGH,Ord_2319
22-03-2011,HIGH,Ord_2320
10-04-2009,MEDIUM,Ord_2321
15-08-2009,NOT SPECIFIED,Ord_2322
28-05-2009,LOW,Ord_2323
09-01-2009,NOT SPECIFIED,Ord_2324
13-12-2010,CRITICAL,Ord_2325
17-12-2010,LOW,Ord_2326
20-10-2011,NOT SPECIFIED,Ord_2327
07-08-2010,CRITICAL,Ord_2328
24-05-2011,CRITICAL,Ord_2329
05-01-2009,NOT SPECIFIED,Ord_2330
30-04-2012,CRITICAL,Ord_2331
01-03-2010,NOT SPECIFIED,Ord_2332
16-04-2010,HIGH,Ord_2333
08-04-2009,CRITICAL,Ord_2334
04-12-2010,MEDIUM,Ord_2335
15-07-2011,NOT SPECIFIED,Ord_2336
29-10-2012,NOT SPECIFIED,Ord_2337
07-01-2009,MEDIUM,Ord_2338
29-01-2012,LOW,Ord_2339
10-04-2012,LOW,Ord_2340
23-10-2012,MEDIUM,Ord_2341
04-12-2010,HIGH,Ord_2342
29-04-2011,MEDIUM,Ord_2343
25-05-2010,CRITICAL,Ord_2344
04-10-2009,NOT SPECIFIED,Ord_2345
06-05-2010,MEDIUM,Ord_2346
02-07-2012,NOT SPECIFIED,Ord_2347
13-04-2011,NOT SPECIFIED,Ord_2348
05-01-2012,LOW,Ord_2349
24-09-2010,MEDIUM,Ord_2350
15-02-2011,MEDIUM,Ord_2351
28-03-2010,LOW,Ord_2352
24-12-2011,MEDIUM,Ord_2353
29-08-2009,LOW,Ord_2354
08-02-2010,MEDIUM,Ord_2355
28-12-2010,LOW,Ord_2356
28-10-2009,CRITICAL,Ord_2357
19-09-2010,LOW,Ord_2358
23-08-2012,MEDIUM,Ord_2359
07-10-2009,MEDIUM,Ord_2360
05-03-2010,NOT SPECIFIED,Ord_2361
30-01-2012,CRITICAL,Ord_2362
19-01-2011,NOT SPECIFIED,Ord_2363
02-07-2009,MEDIUM,Ord_2364
07-02-2012,NOT SPECIFIED,Ord_2365
08-11-2011,CRITICAL,Ord_2366
08-04-2009,CRITICAL,Ord_2367
05-10-2011,LOW,Ord_2368
22-03-2009,NOT SPECIFIED,Ord_2369
23-05-2010,HIGH,Ord_2370
06-10-2010,HIGH,Ord_2371
20-10-2010,LOW,Ord_2372
01-12-2012,NOT SPECIFIED,Ord_2373
14-03-2012,MEDIUM,Ord_2374
17-11-2011,MEDIUM,Ord_2375
30-07-2012,MEDIUM,Ord_2376
03-09-2010,CRITICAL,Ord_2377
01-10-2011,CRITICAL,Ord_2378
27-07-2010,LOW,Ord_2379
25-04-2012,NOT SPECIFIED,Ord_2380
23-07-2012,CRITICAL,Ord_2381
14-07-2010,NOT SPECIFIED,Ord_2382
03-12-2009,NOT SPECIFIED,Ord_2383
29-06-2012,HIGH,Ord_2384
09-06-2009,CRITICAL,Ord_2385
15-09-2011,NOT SPECIFIED,Ord_2386
11-08-2011,LOW,Ord_2387
22-09-2011,LOW,Ord_2388
20-10-2011,NOT SPECIFIED,Ord_2389
20-12-2010,MEDIUM,Ord_2390
24-02-2009,CRITICAL,Ord_2391
19-09-2011,HIGH,Ord_2392
07-03-2010,NOT SPECIFIED,Ord_2393
20-10-2009,MEDIUM,Ord_2394
08-08-2011,LOW,Ord_2395
26-12-2010,LOW,Ord_2396
08-06-2012,HIGH,Ord_2397
28-02-2011,CRITICAL,Ord_2398
08-02-2009,MEDIUM,Ord_2399
19-09-2012,CRITICAL,Ord_2400
25-10-2011,LOW,Ord_2401
29-11-2009,HIGH,Ord_2402
20-01-2010,CRITICAL,Ord_2403
03-02-2011,LOW,Ord_2404
28-05-2009,MEDIUM,Ord_2405
03-12-2012,LOW,Ord_2406
23-09-2012,MEDIUM,Ord_2407
04-04-2009,HIGH,Ord_2408
09-11-2010,CRITICAL,Ord_2409
27-03-2009,MEDIUM,Ord_2410
16-08-2009,MEDIUM,Ord_2411
10-01-2010,LOW,Ord_2412
16-07-2010,LOW,Ord_2413
20-05-2011,NOT SPECIFIED,Ord_2414
17-07-2009,LOW,Ord_2415
07-08-2009,NOT SPECIFIED,Ord_2416
16-07-2012,LOW,Ord_2417
04-06-2009,NOT SPECIFIED,Ord_2418
17-03-2012,MEDIUM,Ord_2419
10-01-2010,MEDIUM,Ord_2420
28-04-2011,CRITICAL,Ord_2421
02-09-2012,LOW,Ord_2422
28-07-2010,CRITICAL,Ord_2423
19-06-2012,CRITICAL,Ord_2424
30-12-2009,LOW,Ord_2425
27-11-2010,HIGH,Ord_2426
18-03-2012,MEDIUM,Ord_2427
08-01-2012,NOT SPECIFIED,Ord_2428
30-12-2010,MEDIUM,Ord_2429
16-09-2012,HIGH,Ord_2430
07-12-2011,MEDIUM,Ord_2431
27-12-2012,LOW,Ord_2432
14-03-2009,CRITICAL,Ord_2433
21-04-2009,HIGH,Ord_2434
31-03-2012,NOT SPECIFIED,Ord_2435
29-12-2012,MEDIUM,Ord_2436
16-08-2010,LOW,Ord_2437
29-01-2010,MEDIUM,Ord_2438
28-12-2009,MEDIUM,Ord_2439
07-05-2012,MEDIUM,Ord_2440
14-09-2010,NOT SPECIFIED,Ord_2441
13-08-2011,CRITICAL,Ord_2442
17-06-2009,LOW,Ord_2443
02-12-2011,MEDIUM,Ord_2444
31-10-2010,HIGH,Ord_2445
16-12-2011,LOW,Ord_2446
15-02-2009,LOW,Ord_2447
26-07-2012,LOW,Ord_2448
24-08-2012,HIGH,Ord_2449
21-11-2010,CRITICAL,Ord_2450
12-03-2009,HIGH,Ord_2451
01-03-2012,HIGH,Ord_2452
16-07-2012,NOT SPECIFIED,Ord_2453
10-02-2011,CRITICAL,Ord_2454
30-03-2010,LOW,Ord_2455
19-01-2012,LOW,Ord_2456
03-11-2012,NOT SPECIFIED,Ord_2457
21-08-2012,CRITICAL,Ord_2458
17-10-2012,CRITICAL,Ord_2459
14-05-2010,MEDIUM,Ord_2460
05-05-2010,LOW,Ord_2461
13-03-2011,LOW,Ord_2462
07-02-2011,MEDIUM,Ord_2463
24-07-2009,CRITICAL,Ord_2464
09-08-2010,HIGH,Ord_2465
15-04-2009,NOT SPECIFIED,Ord_2466
07-06-2010,MEDIUM,Ord_2467
08-05-2011,MEDIUM,Ord_2468
16-10-2012,HIGH,Ord_2469
17-02-2010,HIGH,Ord_2470
02-12-2009,MEDIUM,Ord_2471
13-05-2009,NOT SPECIFIED,Ord_2472
08-10-2009,NOT SPECIFIED,Ord_2473
08-09-2012,CRITICAL,Ord_2474
29-07-2012,LOW,Ord_2475
04-03-2012,CRITICAL,Ord_2476
09-09-2011,LOW,Ord_2477
21-01-2009,LOW,Ord_2478
26-12-2009,CRITICAL,Ord_2479
08-02-2012,NOT SPECIFIED,Ord_2480
30-03-2009,CRITICAL,Ord_2481
24-01-2010,HIGH,Ord_2482
30-04-2011,CRITICAL,Ord_2483
08-11-2009,NOT SPECIFIED,Ord_2484
14-11-2010,HIGH,Ord_2485
11-12-2009,CRITICAL,Ord_2486
16-01-2009,CRITICAL,Ord_2487
25-05-2009,NOT SPECIFIED,Ord_2488
06-07-2009,MEDIUM,Ord_2489
05-03-2011,NOT SPECIFIED,Ord_2490
25-09-2012,NOT SPECIFIED,Ord_2491
05-04-2011,CRITICAL,Ord_2492
11-12-2011,CRITICAL,Ord_2493
13-11-2011,NOT SPECIFIED,Ord_2494
10-01-2011,CRITICAL,Ord_2495
23-01-2010,LOW,Ord_2496
17-02-2012,LOW,Ord_2497
12-11-2009,MEDIUM,Ord_2498
19-06-2010,NOT SPECIFIED,Ord_2499
10-11-2012,CRITICAL,Ord_2500
22-08-2010,HIGH,Ord_2501
16-09-2012,CRITICAL,Ord_2502
03-07-2009,LOW,Ord_2503
01-09-2012,CRITICAL,Ord_2504
03-03-2010,MEDIUM,Ord_2505
01-11-2010,LOW,Ord_2506
21-08-2009,HIGH,Ord_2507
15-03-2010,LOW,Ord_2508
18-07-2012,CRITICAL,Ord_2509
21-02-2010,CRITICAL,Ord_2510
11-01-2012,HIGH,Ord_2511
03-04-2009,HIGH,Ord_2512
15-09-2009,NOT SPECIFIED,Ord_2513
11-09-2009,CRITICAL,Ord_2514
29-09-2009,MEDIUM,Ord_2515
27-04-2012,LOW,Ord_2516
12-02-2011,NOT SPECIFIED,Ord_2517
31-12-2009,NOT SPECIFIED,Ord_2518
20-09-2010,NOT SPECIFIED,Ord_2519
29-03-2012,MEDIUM,Ord_2520
03-10-2011,HIGH,Ord_2521
10-12-2011,CRITICAL,Ord_2522
11-01-2010,LOW,Ord_2523
09-08-2012,HIGH,Ord_2524
13-12-2012,NOT SPECIFIED,Ord_2525
06-08-2009,LOW,Ord_2526
15-06-2011,HIGH,Ord_2527
23-08-2010,CRITICAL,Ord_2528
10-02-2011,LOW,Ord_2529
20-12-2010,HIGH,Ord_2530
18-10-2012,LOW,Ord_2531
17-09-2010,HIGH,Ord_2532
23-11-2010,MEDIUM,Ord_2533
16-04-2012,HIGH,Ord_2534
20-08-2011,HIGH,Ord_2535
17-12-2011,LOW,Ord_2536
24-04-2009,HIGH,Ord_2537
02-08-2012,CRITICAL,Ord_2538
21-05-2012,LOW,Ord_2539
27-07-2010,NOT SPECIFIED,Ord_2540
04-01-2011,NOT SPECIFIED,Ord_2541
29-04-2012,HIGH,Ord_2542
05-11-2012,HIGH,Ord_2543
14-07-2012,LOW,Ord_2544
29-10-2010,CRITICAL,Ord_2545
29-11-2011,CRITICAL,Ord_2546
31-03-2010,NOT SPECIFIED,Ord_2547
29-12-2012,HIGH,Ord_2548
31-01-2012,LOW,Ord_2549
01-11-2011,NOT SPECIFIED,Ord_2550
18-10-2012,NOT SPECIFIED,Ord_2551
12-07-2011,LOW,Ord_2552
04-10-2011,CRITICAL,Ord_2553
02-11-2011,MEDIUM,Ord_2554
19-09-2011,CRITICAL,Ord_2555
20-10-2011,CRITICAL,Ord_2556
30-09-2012,LOW,Ord_2557
30-06-2010,NOT SPECIFIED,Ord_2558
17-09-2012,NOT SPECIFIED,Ord_2559
28-05-2009,CRITICAL,Ord_2560
11-02-2012,LOW,Ord_2561
12-05-2012,HIGH,Ord_2562
03-02-2010,HIGH,Ord_2563
26-06-2012,MEDIUM,Ord_2564
30-11-2009,LOW,Ord_2565
21-01-2011,MEDIUM,Ord_2566
04-08-2009,NOT SPECIFIED,Ord_2567
22-05-2009,NOT SPECIFIED,Ord_2568
11-06-2011,NOT SPECIFIED,Ord_2569
24-03-2009,MEDIUM,Ord_2570
24-04-2010,CRITICAL,Ord_2571
02-03-2012,HIGH,Ord_2572
12-02-2009,HIGH,Ord_2573
28-12-2009,HIGH,Ord_2574
24-01-2011,HIGH,Ord_2575
26-09-2010,LOW,Ord_2576
30-04-2011,HIGH,Ord_2577
26-01-2010,CRITICAL,Ord_2578
04-01-2011,CRITICAL,Ord_2579
20-09-2009,MEDIUM,Ord_2580
14-05-2011,LOW,Ord_2581
18-09-2011,NOT SPECIFIED,Ord_2582
13-10-2010,MEDIUM,Ord_2583
07-05-2009,HIGH,Ord_2584
15-03-2009,HIGH,Ord_2585
29-11-2010,MEDIUM,Ord_2586
14-01-2010,NOT SPECIFIED,Ord_2587
19-08-2010,CRITICAL,Ord_2588
04-09-2012,CRITICAL,Ord_2589
02-04-2009,HIGH,Ord_2590
06-02-2012,NOT SPECIFIED,Ord_2591
15-09-2012,NOT SPECIFIED,Ord_2592
02-10-2011,HIGH,Ord_2593
07-12-2010,MEDIUM,Ord_2594
03-01-2011,MEDIUM,Ord_2595
08-01-2009,HIGH,Ord_2596
22-10-2011,CRITICAL,Ord_2597
24-10-2011,LOW,Ord_2598
09-05-2009,CRITICAL,Ord_2599
24-05-2010,NOT SPECIFIED,Ord_2600
11-02-2011,LOW,Ord_2601
11-08-2011,HIGH,Ord_2602
08-10-2010,NOT SPECIFIED,Ord_2603
17-11-2009,LOW,Ord_2604
03-06-2011,MEDIUM,Ord_2605
07-02-2012,NOT SPECIFIED,Ord_2606
06-09-2011,HIGH,Ord_2607
29-01-2011,HIGH,Ord_2608
07-03-2010,NOT SPECIFIED,Ord_2609
27-02-2010,LOW,Ord_2610
11-10-2009,HIGH,Ord_2611
25-06-2010,CRITICAL,Ord_2612
04-05-2012,LOW,Ord_2613
17-01-2011,MEDIUM,Ord_2614
30-03-2012,CRITICAL,Ord_2615
09-02-2012,CRITICAL,Ord_2616
21-07-2012,CRITICAL,Ord_2617
31-07-2012,NOT SPECIFIED,Ord_2618
09-09-2012,MEDIUM,Ord_2619
11-05-2011,CRITICAL,Ord_2620
07-07-2009,MEDIUM,Ord_2621
24-05-2009,LOW,Ord_2622
22-04-2010,NOT SPECIFIED,Ord_2623
07-03-2010,HIGH,Ord_2624
07-11-2010,MEDIUM,Ord_2625
29-01-2010,CRITICAL,Ord_2626
08-01-2010,HIGH,Ord_2627
30-09-2011,HIGH,Ord_2628
17-10-2009,LOW,Ord_2629
16-08-2011,CRITICAL,Ord_2630
05-01-2010,HIGH,Ord_2631
28-04-2010,LOW,Ord_2632
09-11-2010,HIGH,Ord_2633
21-03-2010,CRITICAL,Ord_2634
11-05-2012,MEDIUM,Ord_2635
19-03-2009,HIGH,Ord_2636
15-06-2012,NOT SPECIFIED,Ord_2637
19-01-2009,CRITICAL,Ord_2638
21-07-2012,MEDIUM,Ord_2639
25-09-2010,LOW,Ord_2640
25-08-2009,MEDIUM,Ord_2641
10-07-2012,LOW,Ord_2642
10-09-2010,MEDIUM,Ord_2643
27-07-2010,LOW,Ord_2644
11-02-2011,CRITICAL,Ord_2645
15-04-2010,HIGH,Ord_2646
30-04-2011,CRITICAL,Ord_2647
03-05-2012,CRITICAL,Ord_2648
02-02-2009,CRITICAL,Ord_2649
22-12-2011,HIGH,Ord_2650
31-08-2009,NOT SPECIFIED,Ord_2651
25-05-2012,CRITICAL,Ord_2652
05-03-2011,HIGH,Ord_2653
12-04-2010,LOW,Ord_2654
28-07-2011,MEDIUM,Ord_2655
28-10-2012,NOT SPECIFIED,Ord_2656
15-10-2012,HIGH,Ord_2657
06-12-2012,LOW,Ord_2658
06-05-2012,LOW,Ord_2659
05-06-2009,HIGH,Ord_2660
10-06-2010,NOT SPECIFIED,Ord_2661
29-06-2010,CRITICAL,Ord_2662
24-05-2009,HIGH,Ord_2663
29-04-2010,HIGH,Ord_2664
06-06-2012,LOW,Ord_2665
29-04-2012,MEDIUM,Ord_2666
07-05-2011,NOT SPECIFIED,Ord_2667
30-10-2010,CRITICAL,Ord_2668
15-10-2012,CRITICAL,Ord_2669
24-04-2012,CRITICAL,Ord_2670
30-07-2012,MEDIUM,Ord_2671
21-03-2009,HIGH,Ord_2672
21-10-2009,MEDIUM,Ord_2673
06-03-2010,CRITICAL,Ord_2674
05-08-2012,CRITICAL,Ord_2675
30-09-2012,NOT SPECIFIED,Ord_2676
08-02-2012,LOW,Ord_2677
24-09-2010,HIGH,Ord_2678
05-09-2011,LOW,Ord_2679
04-03-2011,NOT SPECIFIED,Ord_2680
02-09-2010,MEDIUM,Ord_2681
13-03-2009,CRITICAL,Ord_2682
01-08-2010,MEDIUM,Ord_2683
06-08-2012,MEDIUM,Ord_2684
03-12-2011,LOW,Ord_2685
18-11-2011,MEDIUM,Ord_2686
09-02-2012,LOW,Ord_2687
03-06-2010,NOT SPECIFIED,Ord_2688
04-12-2009,NOT SPECIFIED,Ord_2689
07-09-2010,LOW,Ord_2690
01-09-2012,NOT SPECIFIED,Ord_2691
16-07-2012,LOW,Ord_2692
24-03-2011,CRITICAL,Ord_2693
25-11-2009,MEDIUM,Ord_2694
25-07-2012,MEDIUM,Ord_2695
16-01-2009,LOW,Ord_2696
29-11-2010,LOW,Ord_2697
25-07-2010,MEDIUM,Ord_2698
21-01-2009,HIGH,Ord_2699
18-08-2012,LOW,Ord_2700
31-07-2011,HIGH,Ord_2701
20-07-2010,LOW,Ord_2702
23-07-2010,HIGH,Ord_2703
31-03-2011,CRITICAL,Ord_2704
24-10-2010,CRITICAL,Ord_2705
22-05-2012,HIGH,Ord_2706
02-12-2011,HIGH,Ord_2707
19-06-2012,CRITICAL,Ord_2708
04-10-2010,CRITICAL,Ord_2709
01-04-2010,MEDIUM,Ord_2710
30-08-2010,LOW,Ord_2711
24-08-2010,LOW,Ord_2712
25-03-2010,LOW,Ord_2713
13-06-2010,LOW,Ord_2714
23-10-2012,HIGH,Ord_2715
13-09-2012,CRITICAL,Ord_2716
30-11-2009,LOW,Ord_2717
27-01-2012,NOT SPECIFIED,Ord_2718
01-03-2010,NOT SPECIFIED,Ord_2719
25-06-2009,NOT SPECIFIED,Ord_2720
11-07-2012,LOW,Ord_2721
03-11-2009,CRITICAL,Ord_2722
18-02-2012,HIGH,Ord_2723
03-08-2010,HIGH,Ord_2724
29-10-2010,NOT SPECIFIED,Ord_2725
20-04-2010,LOW,Ord_2726
12-12-2010,LOW,Ord_2727
10-06-2011,HIGH,Ord_2728
03-04-2011,HIGH,Ord_2729
15-07-2010,MEDIUM,Ord_2730
17-08-2011,CRITICAL,Ord_2731
28-04-2009,CRITICAL,Ord_2732
17-07-2012,HIGH,Ord_2733
17-09-2009,MEDIUM,Ord_2734
29-11-2009,CRITICAL,Ord_2735
23-06-2009,LOW,Ord_2736
03-05-2009,LOW,Ord_2737
02-05-2009,NOT SPECIFIED,Ord_2738
02-02-2009,NOT SPECIFIED,Ord_2739
24-02-2011,LOW,Ord_2740
04-02-2012,LOW,Ord_2741
30-06-2009,LOW,Ord_2742
